id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C00229,Drissi,Hajar,hajar.drissi790@gmail.com,1944-01-02,Femme,Beni Mellal,0694226031,06/06/2020,referral
C00230,Rachidi,Fatima,fatima.rachidi880@outlook.com,1998-01-02,f,fes,0615910667,2020-01-26,paid_search
C00231,El Mansouri,Houda,houda.el mansouri184@gmail.com,1928-01-02,0,agadir,0665869014,2024-01-15,influencer
C00232,Lahlou,Tariq,tariq.lahlou123@outlook.com,1983-01-02,h,oujda,0672423883,01/08/2021,email
C00233,Tazi,Aisha,aisha.tazi468@gmail.com,1973-01-01,0,MEKNES,0689415412,Oct 07 2022,influencer
C00234,Tazi,Nabil,nabil.tazi779@yahoo.fr,2008-01-02,1,Agdir,0611287794,2021-11-17,direct
C00235,Jamai,Imane,imane.jamai107@yahoo.fr,1949-01-01,0,BENI MELLAL,0622485824,Mar 30 2020,influencer
C00236,Lahlou,Hajar,hajar.lahlou470@gmail.com,1930-01-02,f,Tétouan,0618359464,09/06/2022,social_media
C00237,Idrissi,Hassan,hassan.idrissi872@hotmail.com,1970-01-02,Homme,MARRAKECH,0620024377,2021-02-19,influencer
C00238,Drissi,Youssef,youssef.drissi169@menara.ma,1943-01-02,Homme,MEKNES,0672189327,Jun 26 2021,organic
C00239,Filali,Adil,adil.filali312@outlook.com,1970-01-02,1,beni mellal,0657746984,22/03/2022,direct
C00240,Fassi,Nadia,nadia.fassi32@menara.ma,1941-01-01,f,meknes,0628762704,2020-09-05,influencer
C00241,Gharbi,Youssef,youssef.gharbi844@menara.ma,1929-01-01,m,TETOUAN,0620064609,Feb 14 2020,social_media
C00242,El Mansouri,Soukaina,soukaina.el mansouri95@hotmail.com,2005-01-01,F,Oujda ,0663015826,2022-10-13,direct
C00243,Lahlou,Sara,sara.lahlou220@yahoo.fr,1992-01-02,F,Tétouan,0642988674,2023-08-18,paid_search
C00244,Chaoui,Fatima,fatima.chaoui287@menara.ma,1944-01-02,F,el jadida,0661338023,20/05/2024,paid_search
C00245,Ziani,Sanaa,sanaa.ziani515@hotmail.com,1971-01-02,0,TANGER,0617863981,24/08/2022,influencer
C00246,Drissi,Youssef,youssef.drissi254@yahoo.fr,2004-01-02,1,SAFI,0657621071,2020-12-21,referral
C00247,Lahlou,Soukaina,sara.tazi658@gmail.com,1939-01-02,0,tetouan,0676065552,2023-01-15,paid_search
C00248,Benali,Ahmed,ahmed.benali239@outlook.com,2011-01-02,Homme,FES,0655735904,2024-01-08,influencer
C00249,Alami,Fatima,fatima.alami152@outlook.com,1997-01-01,Femme,Casa,0698870866,21/03/2022,email
C00250,El Mansouri,Sanaa,sanaa.el mansouri162@menara.ma,1928-01-02,0,Beni Mellal,0692370625,2024-05-30,direct
C00251,Jamai,Amine,amine.jamai752@hotmail.com,1922-01-02,h,safi,0634438599,2023-05-18,influencer
C00252,Ziani,Samir,samir.ziani107@menara.ma,1981-01-01,Homme,Rbat,0621908603,22/12/2023,direct
C00253,Alami,Zineb,zineb.alami272@yahoo.fr,1979-01-02,f,Tnja,0668816911,09/02/2024,social_media
C00254,Moussaoui,Zineb,zineb.moussaoui360@outlook.com,1938-01-02,0,meknes,0614484588,2021-08-26,email
C00255,Karimi,Ahmed,ahmed.karimi175@menara.ma,2000-01-02,Homme,TETOUAN,0614159837,Jun 02 2022,social_media
C00256,Benali,Sara,sara.benali104@hotmail.com,1922-01-02,F,Mrakech,0649916439,2021-05-01,paid_search
C00257,Benali,Sara,sara.benali370@gmail.com,1927-01-02,female,fes,0613454186,2021-02-27,email
C00258,Drissi,Rachid,rachid.drissi316@menara.ma,1978-01-02,m,oujda,0659797531,2022-02-20,paid_search
C00259,Ouali,Hassan,hassan.ouali477@hotmail.com,2004-01-02,1,Casa,0682672055,Apr 27 2022,referral
C00260,Benali,Mehdi,mehdi.benali861@menara.ma,1943-01-02,male,errachidia,0673922841,2021-09-04,influencer
C00261,Ziani,Mehdi,mehdi.ziani923@outlook.com,1932-01-02,1,EL JADIDA,0633203422,Dec 08 2020,influencer
C00262,Benali,Youssef,youssef.benali434@gmail.com,1931-01-02,1,Mrakech,0618994192,2020-06-27,paid_search
C00263,Idrissi,Imane,invalide_sans_arobase,1932-01-02,F,EL JADIDA,0625102023,2022-04-28,referral
C00264,Drissi,Ayoub,ayoub.drissi577@gmail.com,1967-01-02,male,Oujda ,0675174087,17/03/2023,organic
C00265,Moussaoui,Hassan,hassan.moussaoui148@outlook.com,2007-01-02,male,beni mellal,0616615722,07/03/2024,email
C00266,Karimi,Fatima,fatima.karimi838@hotmail.com,1922-01-02,0,RABAT,0669473299,May 04 2024,email
C00267,Chraibi,Khadija,khadija.chraibi92@yahoo.fr,1959-01-02,F,SAFI,0617543817,21/11/2022,organic
C00268,Senhaji,Hajar,hajar.senhaji414@yahoo.fr,1939-01-02,0,FES,0617734634,2021-05-25,organic
C00269,Gharbi,Hajar,hajar.gharbi281@hotmail.com,1930-01-02,f,Fès,0675603845,01/05/2023,influencer
C00270,Tazi,Khadija,khadija.tazi359@hotmail.com,1923-01-02,Femme,Tnja,0616664050,Nov 29 2020,influencer
C00271,Hajji,Hicham,hicham.hajji663@yahoo.fr,1959-01-02,h,safi,0673632249,27/09/2020,referral
C00272,Idrissi,Omar,omar.idrissi623@hotmail.com,1976-01-02,male,SAFI,0671605671,2021-05-31,email
C00273,Drissi,Khadija,khadija.drissi8@outlook.com,1964-01-02,F,TETOUAN,0650060760,2023-11-02,organic
C00274,Chraibi,Nadia,nadia.chraibi333@hotmail.com,1928-01-02,0,Rbat,0642252798,Apr 26 2020,influencer
C00275,Karimi,Rim,rim.karimi698@yahoo.fr,1974-01-02,female,OUJDA,0614740436,09/04/2023,referral
C00276,Hajji,Karim,karim.hajji703@outlook.com,1926-01-02,Homme,MARRAKECH,0698263548,2023-02-17,organic
C00277,Idrissi,Sara,sara.idrissi743@outlook.com,1924-01-02,f,Fès,0639974566,Mar 04 2024,paid_search
C00278,Idrissi,Sanaa,sanaa.idrissi600@hotmail.com,2005-01-01,F,tetouan,0673380252,02/02/2021,influencer
C00279,Jamai,Meryem,meryem.jamai424@gmail.com,1986-01-02,female,TETOUAN,0629223220,Oct 09 2021,social_media
C00280,Karimi,Rachid,rachid.karimi647@yahoo.fr,1954-01-02,Homme,el jadida,0687346846,2024-04-14,influencer
C00281,Bensaid,Youssef,youssef.bensaid445@menara.ma,1962-01-02,m,kenitra,0660076822,Jan 29 2020,influencer
C00282,Filali,Mohammed,mohammed.filali5@yahoo.fr,1972-01-02,1,Oujda ,0689010042,2021-09-18,influencer
C00283,Jamai,Hassan,hassan.jamai467@outlook.com,1924-01-02,1,ERRACHIDIA,0658217837,2024-03-16,influencer
C00284,Hajji,Fatima,fatima.hajji230@yahoo.fr,1947-01-02,f,Agdir,0697314051,2020-03-17,direct
C00285,Tazi,Soukaina,soukaina.tazi639@gmail.com,1998-01-02,f,beni mellal,0665938669,2022-06-28,referral
C00286,El Mansouri,Zineb,zineb.el mansouri211@gmail.com,1927-01-02,Femme,Tétouan,0628409776,May 07 2022,organic
C00287,Drissi,Hassan,hassan.drissi804@gmail.com,1978-01-02,h,Agdir,0664996550,2021-08-27,referral
C00288,Gharbi,Yasmine,invalide_sans_arobase,2000-01-02,F,NADOR,0630017834,03/07/2020,organic
C00289,Idrissi,Ayoub,ayoub.idrissi660@yahoo.fr,1978-01-02,male,CASA,0615294153,2021-08-18,direct
C00290,Drissi,Houda,sanaa.senhaji274@gmail.com,1990-01-02,Femme,ERRACHIDIA,0693457527,Jul 03 2021,organic
C00291,Karimi,Imane,imane.karimi188@gmail.com,1977-01-01,female,EL JADIDA,0697086700,2020-12-07,direct
C00292,Fassi,Hicham,hicham.fassi107@menara.ma,1939-01-02,male,TETOUAN,0658130331,2023-06-06,direct
C00293,Rachidi,Rachid,rachid.rachidi116@menara.ma,1928-01-02,Homme,Beni Mellal,0680439867,20/04/2024,direct
C00294,Karimi,Samir,samir.karimi532@outlook.com,1956-01-02,1,Agdir,0696087848,2022-02-27,influencer
C00295,Chraibi,Mohammed,mohammed.chraibi957@yahoo.fr,1948-01-02,1,EL JADIDA,0653034742,2021-05-08,email
C00296,Hajji,Mehdi,mehdi.hajji564@menara.ma,1953-01-01,male,meknes,0676901651,2022-07-04,paid_search
C00297,Moussaoui,Ahmed,ahmed.moussaoui423gmail.com,1934-01-02,h,errachidia,0697858385,07/10/2023,email
C00298,Benali,Imane,imane.benali837@yahoo.fr,1932-01-02,female,Beni Mellal,0658760568,06/01/2024,organic
C00299,Karimi,Mohammed,mohammed.karimi364@hotmail.com,1998-01-02,m,meknes,0664923338,2020-08-07,social_media
C00300,Moussaoui,Ahmed,ahmed.moussaoui221@menara.ma,1968-01-02,m,tanger ,0626538199,Apr 30 2024,paid_search
C00301,Alami,Rachid,rachid.alami544@gmail.com,1937-01-01,male,el jadida,0687652255,21/12/2020,social_media
C00302,Filali,Amine,amine.filali615@outlook.com,1962-01-02,male,errachidia,0646721417,Mar 25 2022,email
C00303,El Mansouri,Soukaina,soukaina.el mansouri142@menara.ma,1946-01-02,F,SAFI,0684300459,2023-07-19,social_media
C00304,Lahlou,Rim,rim.lahlou944@yahoo.fr,1989-01-01,F,Beni Mellal,0653269298,2023-12-25,email
C00305,Ziani,Khadija,khadija.ziani966@menara.ma,1943-01-02,female,el jadida,0680159631,2020-08-06,social_media
C00306,Benali,Samir,samir.benali205@hotmail.com,1975-01-02,Homme,safi,0649613096,21/02/2021,organic
C00307,Ouali,Imane,imane.ouali105@outlook.com,1983-01-02,female,Fès,0699186817,Apr 06 2020,paid_search
C00308,Filali,Soukaina,soukaina.filali321@outlook.com,1986-01-02,female,safi,0695065651,14/12/2023,email
C00309,Gharbi,Adil,adil.gharbi302@menara.ma,1988-01-02,1,casablanca ,0615453834,2022-05-27,email
C00310,Ziani,Youssef,adil.filali312@outlook.com,1992-01-02,m,ERRACHIDIA,0690111922,14/04/2020,direct
C00311,Ziani,Zineb,zineb.ziani564@hotmail.com,1944-01-02,0,kenitra,0677798790,22/11/2020,referral
C00312,Lahlou,Aisha,aisha.lahlou227@yahoo.fr,1974-01-02,F,KENITRA,0685341065,Mar 20 2024,organic
C00313,Lahlou,Samir,samir.lahlou457@yahoo.fr,1932-01-02,1,NADOR,0661186964,2020-08-20,referral
C00314,Senhaji,Fatima,fatima.senhaji842@hotmail.com,1949-01-01,Femme,errachidia,0652991650,2022-11-18,organic
C00315,Tazi,Adil,adil.tazi547@gmail.com,1931-01-02,1,safi,0637592422,Jan 06 2023,direct
C00316,Chaoui,Rim,omar.chaoui104@outlook.com,2002-01-02,0,EL JADIDA,0684904794,24/05/2020,social_media
C00317,Moussaoui,Houda,invalide_sans_arobase,1996-01-02,f,nador,0688598977,03/04/2020,organic
C00318,Senhaji,Yasmine,yasmine.senhaji109@hotmail.com,2000-01-02,female,OUJDA,0698680762,04/03/2020,referral
C00319,Moussaoui,Youssef,youssef.moussaoui816@outlook.com,1973-01-01,Homme,kénitra,0628974879,2020-09-09,referral
C00320,Tazi,Meryem,meryem.tazi970@gmail.com,1967-01-02,female,errachidia,0631602928,2021-01-11,influencer
C00321,Drissi,Leila,leila.drissi186@outlook.com,1941-01-01,F,Casa,0619041276,2021-05-28,direct
C00322,Lahlou,Sanaa,sanaa.lahlou132@yahoo.fr,1987-01-02,female,MEKNES,0692724080,2023-09-12,referral
C00323,Ziani,Tariq,tariq.ziani374@hotmail.com,1971-01-02,1,Beni Mellal,0696011893,2022-06-12,email
C00324,Karimi,Samir,samir.karimi899@menara.ma,1972-01-02,male,CASA,0696644469,2023-05-27,email
C00325,Tazi,Ayoub,ayoub.tazi202@hotmail.com,2002-01-02,m,nador,0688100019,31/03/2023,referral
C00326,Benali,Ayoub,ayoub.benali565@hotmail.com,1951-01-02,1,oujda,0689134873,Feb 10 2024,social_media
C00327,Senhaji,Meryem,meryem.senhaji93menara.ma,1933-01-01,F,RABAT,0631370471,01/01/2021,referral
C00328,Rachidi,Nabil,nabil.rachidi962@hotmail.com,1982-01-02,m,agadir,0615745651,2023-10-01,influencer
C00329,Rachidi,Houda,houda.rachidi940@menara.ma,1928-01-02,f,Beni Mellal,0695035920,Jul 14 2021,email
C00330,Chraibi,Amine,amine.chraibi388@hotmail.com,2002-01-02,h,oujda,0679306247,2022-04-11,influencer
C00331,Rachidi,Zineb,meryem.tazi387@menara.ma,1982-01-02,F,NADOR,0638389345,2020-11-03,email
C00332,Hajji,Samir,samir.hajji425@hotmail.com,1950-01-02,male,tetouan,0696873663,2022-04-21,organic
C00333,Ziani,Tariq,tariq.ziani165@yahoo.fr,1938-01-02,1,RABAT,0634164229,Nov 24 2022,referral
C00334,Filali,Ayoub,ayoub.filali842@hotmail.com,1934-01-02,male,rabat,0665132193,2023-05-15,referral
C00335,Filali,Tariq,tariq.filali524@hotmail.com,1953-01-01,h,CASA,0660762668,2022-02-28,organic
C00336,Senhaji,Mehdi,mehdi.senhaji701@menara.ma,1989-01-01,male,tetouan,0681327320,27/10/2022,organic
C00337,El Mansouri,Rim,invalide_sans_arobase,1928-01-02,F,OUJDA,0615830187,29/11/2023,social_media
C00338,Moussaoui,Soukaina,soukaina.moussaoui359@outlook.com,1922-01-02,f,oujda,0644160831,04/09/2022,influencer
C00339,Bensaid,Hassan,hassan.bensaid898@outlook.com,1921-01-01,m,kenitra,0679761254,2020-01-15,social_media
C00340,Lahlou,Houda,houda.lahlou110@yahoo.fr,1978-01-02,female,TETOUAN,0692125234,Jul 18 2021,paid_search
C00341,Tazi,Amine,amine.tazi803@outlook.com,1940-01-02,male,Mrakech,0663436070,2024-02-15,influencer
C00342,Hajji,Nabil,nabil.hajji458@yahoo.fr,1968-01-02,h,Beni Mellal,0616986408,2020-11-25,direct
C00343,Chaoui,Adil,adil.chaoui844@yahoo.fr,2000-01-02,m,Fès,0620742751,2023-06-01,paid_search
C00344,Chraibi,Khadija,khadija.chraibi534@hotmail.com,1989-01-01,female,TNG,0698165507,2022-11-27,organic
C00345,Fassi,Tariq,tariq.fassi691@gmail.com,1991-01-02,m,EL JADIDA,0657395992,2023-10-03,referral
C00346,Alami,Mehdi,mehdi.alami755@gmail.com,1940-01-02,h,AGADIR,0640372869,May 26 2023,paid_search
C00347,Alami,Khadija,khadija.alami268@yahoo.fr,2002-01-02,Femme,agadir,0678892172,Jun 11 2021,influencer
C00348,Ouali,Hajar,hajar.ouali990@menara.ma,1968-01-02,female,errachidia,0674688940,2020-08-26,paid_search
C00349,Hajji,Samir,samir.hajji820@hotmail.com,1943-01-02,m,Fès,0622483514,28/03/2022,influencer
C00350,Tazi,Aisha,aisha.tazi954@yahoo.fr,1938-01-02,0,Beni Mellal,0635523849,18/10/2022,social_media
C00351,Idrissi,Hicham,hicham.idrissi212@yahoo.fr,1932-01-02,Homme,el jadida,0626089818,09/06/2020,direct
C00352,Alami,Khadija,khadija.alami783@outlook.com,1964-01-02,Femme,Meknès,0646874043,2022-10-02,influencer
C00353,Hajji,Houda,houda.hajji769@outlook.com,1957-01-01,F,tanger ,0656612335,Mar 17 2022,influencer
C00354,Drissi,Rachid,rachid.drissi716@outlook.com,2010-01-02,1,tetouan,0653679307,10/01/2022,email
C00355,Idrissi,Mehdi,mehdi.idrissi243@hotmail.com,1965-01-01,1,oujda,0666249702,06/12/2023,email
C00356,Ouali,Nadia,nadia.ouali185@outlook.com,1982-01-02,Femme,el jadida,0684536479,Jun 04 2022,social_media
C00357,El Mansouri,Adil,adil.el mansouri485@gmail.com,1931-01-02,h,BENI MELLAL,0675313057,2021-09-06,influencer
C00358,Drissi,Amine,amine.drissi708@yahoo.fr,1951-01-02,m,BENI MELLAL,0644865621,2022-01-09,referral
C00359,Alami,Sanaa,sanaa.alami422@gmail.com,1934-01-02,F,Tétouan,0697124881,2023-01-07,influencer
C00360,Karimi,Sanaa,sanaa.karimi690@outlook.com,2001-01-01,F,Marrakesh,0694786974,Oct 23 2020,direct
C00361,Chraibi,Houda,houda.chraibi628@outlook.com,2001-01-01,Femme,Fès,0652530677,2023-08-30,email
C00362,Ouali,Nadia,nadia.ouali800@hotmail.com,1954-01-02,0,rabat,0626782572,2024-01-30,email
C00363,Fassi,Omar,omar.fassi407@gmail.com,1951-01-02,h,Tnja,0680327779,Apr 15 2024,organic
C00364,El Mansouri,Khadija,khadija.el mansouri87@menara.ma,1975-01-02,0,Rbat,0632898616,2020-02-28,email
C00365,Rachidi,Imane,imane.rachidi479@outlook.com,1994-01-02,0,Tétouan,0671276220,16/07/2023,referral
C00366,Chraibi,Meryem,meryem.chraibi655@outlook.com,1942-01-02,f,MEKNES,0659094606,2022-04-24,email
C00367,Senhaji,Mohammed,mohammed.senhaji835@yahoo.fr,2010-01-02,male,marrakech,0667772049,22/08/2021,influencer
C00368,Lahlou,Mehdi,mehdi.lahlou194@menara.ma,1980-01-02,1,SAFI,0639607414,2021-06-22,direct
C00369,Bensaid,Mehdi,mehdi.bensaid827@hotmail.com,1977-01-01,male,safi,0634482277,2020-10-06,direct
C00370,Ouali,Khadija,khadija.ouali279@outlook.com,1992-01-02,F,TNG,0623726915,2021-07-31,direct
C00371,Alami,Hajar,hajar.alami239@gmail.com,1968-01-02,Femme,EL JADIDA,0659848072,07/08/2022,organic
C00372,El Mansouri,Aisha,aisha.el mansouri58@hotmail.com,1951-01-02,0,ERRACHIDIA,0661214452,2020-01-26,influencer
C00373,Ouali,Amine,amine.ouali254@gmail.com,1999-01-02,h,MEKNES,0651890609,2021-10-23,direct
C00374,Tazi,Nabil,nabil.tazi534@gmail.com,1986-01-02,Homme,safi,0625157001,28/04/2021,email
C00375,Idrissi,Youssef,youssef.idrissi599@gmail.com,2006-01-02,h,Beni Mellal,0630802666,30/01/2022,social_media
C00376,Chaoui,Rachid,rachid.chaoui703@outlook.com,1931-01-02,m,Agdir,0630658582,07/12/2023,organic
C00377,Hajji,Rachid,rachid.hajji325@outlook.com,1955-01-02,1,BENI MELLAL,0658072427,2024-01-23,organic
C00378,Ouali,Hajar,hajar.ouali573@hotmail.com,1939-01-02,F,AGADIR,0672866875,Jul 17 2021,referral
C00379,Senhaji,Ahmed,ahmed.senhaji159@menara.ma,1965-01-01,male,Eljadida,0677908497,15/02/2022,organic
C00380,Bensaid,Soukaina,soukaina.bensaid245@hotmail.com,1943-01-02,0,kénitra,0676779917,17/04/2024,referral
C00381,Naciri,Sanaa,sanaa.naciri657@hotmail.com,2003-01-02,0,rabat,0637122588,07/08/2020,organic
C00382,Chraibi,Tariq,tariq.chraibi857@menara.ma,1922-01-02,h,TANGER,0639624910,25/05/2023,organic
C00383,Rachidi,Samir,samir.rachidi951@gmail.com,1965-01-01,h,SAFI,0617824896,2023-06-17,organic
C00384,Jamai,Hicham,hicham.jamai80@yahoo.fr,1982-01-02,h,FES,0680624297,2023-09-07,direct
C00385,Tazi,Mehdi,mehdi.tazi426@gmail.com,1925-01-01,male,errachidia,0632388767,04/01/2021,referral
C00386,Fassi,Rim,rim.fassi547@outlook.com,1971-01-02,Femme,SAFI,0665343779,14/04/2024,influencer
C00387,Hajji,Khadija,khadija.hajji577@outlook.com,1979-01-02,female,MEKNES,0610026256,2024-01-27,email
C00388,El Mansouri,Mehdi,rim.filali402@yahoo.fr,1971-01-02,m,errachidia,0622655004,18/03/2020,social_media
C00389,Lahlou,Hassan,hassan.lahlou911@outlook.com,1973-01-01,m,Oujda ,0639183937,2024-02-12,email
C00390,Rachidi,Sara,sara.rachidi846@outlook.com,1929-01-01,f,Beni Mellal,0661210252,09/06/2020,influencer
C00391,Naciri,Sanaa,sanaa.naciri427@gmail.com,1928-01-02,f,NADOR,0617264930,16/09/2021,email
C00392,Senhaji,Karim,karim.senhaji715@yahoo.fr,1961-01-01,male,Tétouan,0622090729,30/03/2021,influencer
C00393,El Mansouri,Sara,sara.el mansouri345@gmail.com,1941-01-01,Femme,casablanca ,0677353558,08/06/2022,social_media
C00394,Tazi,Rachid,rachid.tazi203@menara.ma,1940-01-02,h,FES,0619615892,29/06/2021,email
C00395,Filali,Ahmed,ahmed.filali424@menara.ma,1967-01-02,h,EL JADIDA,0632717056,17/12/2021,influencer
C00396,El Mansouri,Khadija,khadija.el mansouri452@gmail.com,1924-01-02,0,Eljadida,0621517819,18/08/2020,social_media
C00397,Jamai,Hicham,hicham.jamai15@hotmail.com,1954-01-02,male,agadir,0682209870,2021-03-09,referral
C00398,Rachidi,Meryem,meryem.rachidi638@yahoo.fr,1963-01-02,F,TANGER,0632859916,2020-05-03,influencer
C00399,Ouali,Fatima,fatima.ouali671@gmail.com,1927-01-02,f,TANGER,0697162488,2022-03-02,paid_search
C00400,Karimi,Ayoub,ayoub.karimi497@outlook.com,1947-01-02,male,errachidia,0615335477,May 21 2021,email
C00401,Moussaoui,Zineb,hicham.idrissi212@yahoo.fr,1931-01-02,0,KENITRA,0618322800,2023-07-05,paid_search
C00402,Idrissi,Mehdi,mehdi.idrissi231@yahoo.fr,1994-01-02,m,kénitra,0692201431,05/07/2023,paid_search
C00403,El Mansouri,Tariq,tariq.el mansouri437@hotmail.com,1942-01-02,1,nador,0687984620,13/01/2023,social_media
C00404,Senhaji,Hassan,hassan.senhaji932@yahoo.fr,1993-01-01,h,agadir,0684804948,Dec 27 2022,organic
C00405,El Mansouri,Karim,karim.el mansouri745@gmail.com,1959-01-02,male,Meknès,0695476210,2024-02-21,influencer
C00406,El Mansouri,Ahmed,ahmed.el mansouri190@gmail.com,1977-01-01,h,tetouan,0690042177,2021-04-20,organic
C00407,Rachidi,Aisha,aisha.rachidi138@outlook.com,1928-01-02,0,SAFI,0675960711,2022-08-28,social_media
C00408,Naciri,Mohammed,mohammed.naciri783@gmail.com,1983-01-02,1,CASA,0668959861,17/06/2023,email
C00409,Hajji,Yasmine,yasmine.hajji438@menara.ma,1963-01-02,female,Tétouan,0686763742,01/05/2023,direct
C00410,Drissi,Mehdi,mehdi.drissi463@menara.ma,1980-01-02,h,Oujda ,0615268263,2023-02-16,influencer
C00411,Jamai,Omar,omar.jamai451@menara.ma,1975-01-02,male,OUJDA,0692293489,21/04/2020,social_media
C00412,Chraibi,Imane,imane.chraibi463@gmail.com,1937-01-01,0,OUJDA,0653414191,2022-07-12,paid_search
C00413,Ouali,Ayoub,ayoub.ouali93@hotmail.com,1920-01-02,1,casablanca,0670317234,2023-07-22,referral
C00414,Senhaji,Hajar,hajar.senhaji627@yahoo.fr,1990-01-02,F,safi,0631759927,2020-10-23,direct
C00415,Jamai,Amine,amine.jamai317@menara.ma,1995-01-02,1,TETOUAN,0611638498,28/07/2022,paid_search
C00416,Rachidi,Tariq,tariq.rachidi244@yahoo.fr,1959-01-02,male,Tétouan,0610882216,May 16 2021,email
C00417,Fassi,Mohammed,mohammed.fassi152@gmail.com,2007-01-02,h,Mrakech,0621771255,2020-04-10,social_media
C00418,Jamai,Samir,samir.jamai626@outlook.com,1953-01-01,h,errachidia,0622499198,2024-04-22,email
C00419,Chaoui,Imane,imane.chaoui777@menara.ma,1951-01-02,f,BENI MELLAL,0654185620,15/12/2022,social_media
C00420,Benali,Tariq,tariq.benali112@outlook.com,2000-01-02,male,ERRACHIDIA,0667318164,May 31 2023,email
C00421,El Mansouri,Yasmine,yasmine.el mansouri630@outlook.com,1948-01-02,0,errachidia,0648988647,2021-01-31,organic
C00422,Drissi,Rim,rim.drissi756@yahoo.fr,1959-01-02,Femme,Agdir,0695564277,2021-03-10,social_media
C00423,Chaoui,Nadia,nadia.chaoui316@hotmail.com,2011-01-02,Femme,AGADIR,0686359356,Jun 15 2023,influencer
C00424,Karimi,Omar,omar.karimi854@hotmail.com,1951-01-02,m,meknes,0694181424,Aug 01 2022,referral
C00425,Naciri,Zineb,zineb.naciri951@gmail.com,1925-01-01,F,kenitra,0637952515,28/03/2023,influencer
C00426,El Mansouri,Aisha,aisha.el mansouri288@gmail.com,1943-01-02,F,TETOUAN,0635149571,2023-05-03,influencer
C00427,Karimi,Hajar,hajar.karimi727@gmail.com,1981-01-01,female,SAFI,0639009803,2022-12-11,organic
C00428,Benali,Soukaina,soukaina.benali797@yahoo.fr,2008-01-02,F,rabat,0655649583,17/09/2022,referral
C00429,Karimi,Soukaina,soukaina.karimi147@gmail.com,1925-01-01,0,beni mellal,0671655384,04/03/2022,referral
C00430,Jamai,Mohammed,mohammed.jamai955@gmail.com,2000-01-02,Homme,errachidia,0623838227,02/12/2022,direct
C00431,Ziani,Fatima,fatima.ziani777@hotmail.com,1986-01-02,Femme,Mrakech,0669205536,2023-10-06,social_media
C00432,Drissi,Hassan,hassan.drissi16@outlook.com,1942-01-02,Homme,AGADIR,0628999435,Dec 13 2023,referral
C00433,Chaoui,Youssef,youssef.chaoui319@outlook.com,2005-01-01,1,Meknès,0616772091,2020-08-04,organic
C00434,Fassi,Houda,houda.fassi722@outlook.com,1923-01-02,F,AGADIR,0654604858,09/02/2021,direct
C00435,Ouali,Ayoub,ayoub.ouali582@yahoo.fr,1922-01-02,male,MEKNES,0696492401,25/12/2023,paid_search
C00436,El Mansouri,Omar,omar.el mansouri882@outlook.com,1988-01-02,Homme,MEKNES,0614061983,13/05/2020,email
C00437,Fassi,Zineb,zineb.fassi290@hotmail.com,1998-01-02,f,Agdir,0697167893,25/05/2020,referral
C00438,Ziani,Houda,houda.ziani424@yahoo.fr,1950-01-02,f,agadir,0689318677,01/06/2022,paid_search
C00439,Hajji,Meryem,meryem.hajji178@gmail.com,1949-01-01,F,TETOUAN,0653671508,2023-02-10,paid_search
C00440,Moussaoui,Hassan,hassan.moussaoui72@outlook.com,1963-01-02,Homme,nador,0622151134,Mar 21 2021,referral
C00441,El Mansouri,Adil,adil.el mansouri677@yahoo.fr,1933-01-01,h,FES,0652493026,05/09/2021,direct
C00442,Naciri,Yasmine,yasmine.naciri736@hotmail.com,1933-01-01,female,safi,0649484797,2020-05-07,referral
