id_client_sk,id_client_nk,nom_complet,tranche_age,sexe,ville,region_admin,segment_client,canal_acquisition,date_debut,date_fin,est_actif
228,C01932,Houda Karimi,45-54,f,Nador,Oriental,Gold,direct,2026-06-01,9999-12-31,True
229,C00342,Nabil Hajji,55-64,m,Béni Mellal,Béni Mellal-Khénifra,Gold,direct,2026-06-01,9999-12-31,True
230,C00645,Aisha El Mansouri,65+,f,Rabat,Rabat-Salé-Kénitra,Gold,organic,2026-06-01,9999-12-31,True
231,C02241,Nadia Hajji,65+,f,Béni Mellal,Béni Mellal-Khénifra,Gold,organic,2026-06-01,9999-12-31,True
232,C01349,Rim Idrissi,65+,f,El Jadida,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
233,C02820,Soukaina Fassi,65+,f,Marrakech,Marrakech-Safi,Gold,referral,2026-06-01,9999-12-31,True
234,C00708,Rachid Moussaoui,65+,m,Meknès,Fès-Meknès,Gold,direct,2026-06-01,9999-12-31,True
235,C01054,Ayoub Tazi,18-24,m,Safi,Marrakech-Safi,Gold,influencer,2026-06-01,9999-12-31,True
236,C01170,Soukaina Chaoui,45-54,f,El Jadida,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
237,C01100,Soukaina Tazi,65+,f,Errachidia,Drâa-Tafilalet,Gold,referral,2026-06-01,9999-12-31,True
238,C01616,Meryem El Mansouri,65+,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Silver,referral,2026-06-01,9999-12-31,True
239,C00082,Ahmed Jamai,25-34,m,Kenitra,Rabat-Salé-Kénitra,Gold,influencer,2026-06-01,9999-12-31,True
240,C01673,Omar Hajji,65+,m,Agadir,Souss-Massa,Gold,direct,2026-06-01,9999-12-31,True
241,C02132,Youssef Senhaji,25-34,m,Nador,Oriental,Gold,direct,2026-06-01,9999-12-31,True
242,C00228,Ahmed Alami,55-64,m,El Jadida,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
243,C00984,Meryem Bensaid,18-24,f,Kenitra,Rabat-Salé-Kénitra,Gold,organic,2026-06-01,9999-12-31,True
244,C00797,Hajar Alami,65+,f,Rabat,Rabat-Salé-Kénitra,Gold,paid_search,2026-06-01,9999-12-31,True
245,C00291,Imane Karimi,45-54,f,El Jadida,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
246,C00453,Karim Chaoui,65+,m,Fès,Fès-Meknès,Gold,direct,2026-06-01,9999-12-31,True
247,C01171,Rachid Chraibi,65+,m,El Jadida,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
248,C02121,Samir Naciri,65+,m,El Jadida,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
249,C02510,Zineb Ziani,65+,f,Errachidia,Drâa-Tafilalet,Bronze,social_media,2026-06-01,9999-12-31,True
250,C02803,Ahmed Alami,45-54,m,Kenitra,Rabat-Salé-Kénitra,Gold,direct,2026-06-01,9999-12-31,True
251,C01357,Sanaa Hajji,65+,f,Kenitra,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
252,C00191,Fatima Jamai,65+,f,Kenitra,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
253,C01200,Karim Chraibi,<18,m,Meknès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
254,C02802,Adil Senhaji,<18,m,Agadir,Souss-Massa,Gold,direct,2026-06-01,9999-12-31,True
255,C00972,Mohammed Bensaid,55-64,m,Safi,Marrakech-Safi,Gold,referral,2026-06-01,9999-12-31,True
256,C00246,Youssef Drissi,18-24,m,Safi,Marrakech-Safi,Gold,referral,2026-06-01,9999-12-31,True
257,C01844,Hicham Chaoui,35-44,m,Fès,Fès-Meknès,Bronze,referral,2026-06-01,9999-12-31,True
258,C02145,Ahmed Bensaid,55-64,m,El Jadida,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
259,C02144,Meryem Ziani,65+,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,email,2026-06-01,9999-12-31,True
260,C00802,Sanaa Gharbi,65+,f,Errachidia,Drâa-Tafilalet,Gold,direct,2026-06-01,9999-12-31,True
261,C01352,Rim Karimi,<18,f,Safi,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
262,C02039,Houda Bensaid,55-64,f,Marrakech,Marrakech-Safi,Gold,referral,2026-06-01,9999-12-31,True
263,C02448,Omar Rachidi,65+,m,Oujda,Oriental,Gold,email,2026-06-01,9999-12-31,True
264,C02074,Ayoub Fassi,65+,m,Meknès,Fès-Meknès,Gold,social_media,2026-06-01,9999-12-31,True
265,C00646,Youssef Jamai,<18,m,Rabat,Rabat-Salé-Kénitra,Gold,organic,2026-06-01,9999-12-31,True
266,C02618,Samir Lahlou,<18,m,Béni Mellal,Béni Mellal-Khénifra,Gold,influencer,2026-06-01,9999-12-31,True
267,C01470,Sara Ziani,<18,f,Meknès,Fès-Meknès,Gold,organic,2026-06-01,9999-12-31,True
268,C02542,Samir El Mansouri,65+,m,Marrakech,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
269,C01890,Hajar Moussaoui,65+,f,Marrakech,Marrakech-Safi,Gold,influencer,2026-06-01,9999-12-31,True
270,C02337,Houda Alami,25-34,f,Errachidia,Drâa-Tafilalet,Gold,paid_search,2026-06-01,9999-12-31,True
271,C00715,Mehdi Naciri,45-54,m,Fès,Fès-Meknès,Gold,organic,2026-06-01,9999-12-31,True
272,C01619,Khadija Naciri,<18,f,Safi,Marrakech-Safi,Gold,influencer,2026-06-01,9999-12-31,True
273,C02385,Adil Alami,65+,m,Oujda,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
274,C01510,Hajar El Mansouri,25-34,f,Rabat,Rabat-Salé-Kénitra,Gold,direct,2026-06-01,9999-12-31,True
275,C01676,Hajar Lahlou,35-44,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,influencer,2026-06-01,9999-12-31,True
276,C00320,Meryem Tazi,55-64,f,Errachidia,Drâa-Tafilalet,Gold,influencer,2026-06-01,9999-12-31,True
277,C00492,Sara Fassi,55-64,f,Meknès,Fès-Meknès,Bronze,direct,2026-06-01,9999-12-31,True
278,C00815,Hicham Tazi,65+,m,Rabat,Rabat-Salé-Kénitra,Gold,direct,2026-06-01,9999-12-31,True
279,C01129,Tariq Tazi,65+,m,Rabat,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
280,C02258,Yasmine Drissi,65+,f,Safi,Marrakech-Safi,Gold,referral,2026-06-01,9999-12-31,True
281,C00637,Khadija Ouali,65+,f,Safi,Marrakech-Safi,Gold,paid_search,2026-06-01,9999-12-31,True
282,C02866,Fatima Benali,65+,f,Béni Mellal,Béni Mellal-Khénifra,Gold,social_media,2026-06-01,9999-12-31,True
283,C02376,Mehdi Tazi,<18,m,El Jadida,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
284,C00900,Nabil El Mansouri,45-54,m,Agadir,Souss-Massa,Gold,social_media,2026-06-01,9999-12-31,True
285,C02852,Hicham Senhaji,65+,m,Fès,Fès-Meknès,Gold,paid_search,2026-06-01,9999-12-31,True
286,C00624,Soukaina Lahlou,65+,f,Casablanca,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
287,C02128,Hassan Chaoui,25-34,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,paid_search,2026-06-01,9999-12-31,True
288,C00421,Yasmine El Mansouri,65+,f,Errachidia,Drâa-Tafilalet,Gold,organic,2026-06-01,9999-12-31,True
289,C01789,Fatima Senhaji,18-24,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,referral,2026-06-01,9999-12-31,True
290,C00644,Sara Idrissi,65+,f,Agadir,Souss-Massa,Gold,organic,2026-06-01,9999-12-31,True
291,C01559,Aisha Chraibi,<18,f,El Jadida,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
292,C00660,Hassan Moussaoui,65+,m,Agadir,Souss-Massa,Gold,social_media,2026-06-01,9999-12-31,True
293,C02728,Adil Naciri,45-54,m,Béni Mellal,Béni Mellal-Khénifra,Gold,direct,2026-06-01,9999-12-31,True
294,C00976,Hassan Rachidi,55-64,m,Meknès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
295,C02231,Soukaina Benali,65+,f,Fès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
296,C01485,Fatima Fassi,65+,f,Meknès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
297,C01742,Aisha Moussaoui,35-44,f,Béni Mellal,Béni Mellal-Khénifra,Gold,social_media,2026-06-01,9999-12-31,True
298,C01018,Hicham Senhaji,<18,m,Oujda,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
299,C02704,Ayoub Idrissi,<18,m,Meknès,Fès-Meknès,Gold,organic,2026-06-01,9999-12-31,True
300,C01246,Mohammed Filali,55-64,m,Casablanca,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
301,C01298,Sanaa Filali,45-54,f,Errachidia,Drâa-Tafilalet,Bronze,email,2026-06-01,9999-12-31,True
302,C02903,Sara Senhaji,<18,f,Fès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
303,C00237,Hassan Idrissi,55-64,m,Marrakech,Marrakech-Safi,Gold,influencer,2026-06-01,9999-12-31,True
304,C01544,Aisha Ouali,65+,f,Marrakech,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
305,C00103,Aisha Jamai,18-24,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
306,C00838,Imane Chaoui,<18,f,Meknès,Fès-Meknès,Gold,direct,2026-06-01,9999-12-31,True
307,C00257,Sara Benali,65+,f,Fès,Fès-Meknès,Gold,email,2026-06-01,9999-12-31,True
308,C01908,Imane Karimi,<18,f,Béni Mellal,Béni Mellal-Khénifra,Gold,paid_search,2026-06-01,9999-12-31,True
309,C01094,Leila Moussaoui,35-44,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,influencer,2026-06-01,9999-12-31,True
310,C01558,Hicham Drissi,25-34,m,Errachidia,Drâa-Tafilalet,Gold,influencer,2026-06-01,9999-12-31,True
311,C02052,Mohammed Chaoui,65+,m,El Jadida,Casablanca-Settat,Gold,email,2026-06-01,9999-12-31,True
312,C02683,Rachid Drissi,<18,m,Rabat,Rabat-Salé-Kénitra,Gold,direct,2026-06-01,9999-12-31,True
313,C00606,Ahmed Bensaid,65+,m,Marrakech,Marrakech-Safi,Gold,influencer,2026-06-01,9999-12-31,True
314,C01442,Yasmine Fassi,65+,f,Marrakech,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
315,C00623,Omar Alami,<18,m,Nador,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
316,C00818,Fatima Lahlou,45-54,f,Agadir,Souss-Massa,Gold,direct,2026-06-01,9999-12-31,True
317,C02116,Soukaina Bensaid,<18,f,Safi,Marrakech-Safi,Gold,paid_search,2026-06-01,9999-12-31,True
318,C00871,Nabil Alami,55-64,m,Nador,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
319,C00397,Hicham Jamai,65+,m,Agadir,Souss-Massa,Gold,referral,2026-06-01,9999-12-31,True
320,C00422,Rim Drissi,65+,f,Agadir,Souss-Massa,Gold,social_media,2026-06-01,9999-12-31,True
321,C00789,Hajar Chaoui,65+,f,Casablanca,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
322,C00756,Samir Gharbi,55-64,m,El Jadida,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
323,C01835,Youssef Lahlou,65+,m,Meknès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
324,C01568,Houda Idrissi,<18,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
325,C00527,Meryem Filali,65+,f,Nador,Oriental,Gold,organic,2026-06-01,9999-12-31,True
326,C02548,Sanaa Lahlou,65+,f,Oujda,Oriental,Gold,influencer,2026-06-01,9999-12-31,True
327,C02419,Omar Jamai,65+,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,direct,2026-06-01,9999-12-31,True
328,C01950,Rachid Drissi,<18,m,Agadir,Souss-Massa,Bronze,direct,2026-06-01,9999-12-31,True
329,C01125,Imane Ouali,65+,f,El Jadida,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
330,C01426,Amine Filali,65+,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,influencer,2026-06-01,9999-12-31,True
331,C03000,Rachid Drissi,55-64,m,Nador,Oriental,Gold,influencer,2026-06-01,9999-12-31,True
332,C02516,Nabil Idrissi,18-24,m,Agadir,Souss-Massa,Gold,direct,2026-06-01,9999-12-31,True
333,C01607,Sanaa Ziani,25-34,f,Meknès,Fès-Meknès,Gold,paid_search,2026-06-01,9999-12-31,True
334,C02051,Khadija Hajji,<18,f,Agadir,Souss-Massa,Gold,influencer,2026-06-01,9999-12-31,True
335,C02460,Youssef Karimi,65+,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,email,2026-06-01,9999-12-31,True
336,C01350,Sanaa Naciri,65+,f,Meknès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
337,C01410,Hassan Drissi,65+,m,Béni Mellal,Béni Mellal-Khénifra,Silver,influencer,2026-06-01,9999-12-31,True
338,C00714,Amine Alami,65+,m,Béni Mellal,Béni Mellal-Khénifra,Gold,paid_search,2026-06-01,9999-12-31,True
339,C00785,Khadija Benali,65+,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,organic,2026-06-01,9999-12-31,True
340,C02101,Amine Ouali,65+,m,Oujda,Oriental,Gold,paid_search,2026-06-01,9999-12-31,True
341,C02234,Amine Bensaid,45-54,m,Safi,Marrakech-Safi,Gold,influencer,2026-06-01,9999-12-31,True
342,C00823,Aisha Ouali,35-44,f,Meknès,Fès-Meknès,Gold,social_media,2026-06-01,9999-12-31,True
343,C00788,Rim Ouali,65+,f,Agadir,Souss-Massa,Gold,influencer,2026-06-01,9999-12-31,True
344,C02972,Sanaa Benali,65+,f,El Jadida,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
345,C02009,Ahmed Ouali,<18,m,Rabat,Rabat-Salé-Kénitra,Gold,paid_search,2026-06-01,9999-12-31,True
346,C00476,Ahmed Hajji,35-44,m,El Jadida,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
347,C01362,Adil Chaoui,45-54,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,referral,2026-06-01,9999-12-31,True
348,C00552,Houda Fassi,65+,f,Fès,Fès-Meknès,Gold,paid_search,2026-06-01,9999-12-31,True
349,C02233,Fatima Hajji,65+,f,Meknès,Fès-Meknès,Gold,organic,2026-06-01,9999-12-31,True
350,C02202,Yasmine Chaoui,55-64,f,Casablanca,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
351,C00826,Rachid Naciri,25-34,m,Casablanca,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
352,C00836,Mohammed Lahlou,45-54,m,Errachidia,Drâa-Tafilalet,Gold,referral,2026-06-01,9999-12-31,True
353,C01251,Adil Idrissi,45-54,m,Fès,Fès-Meknès,Gold,social_media,2026-06-01,9999-12-31,True
354,C00406,Ahmed El Mansouri,45-54,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,organic,2026-06-01,9999-12-31,True
355,C02555,Meryem Drissi,45-54,f,Béni Mellal,Béni Mellal-Khénifra,Gold,direct,2026-06-01,9999-12-31,True
356,C02054,Leila Idrissi,65+,f,Oujda,Oriental,Gold,organic,2026-06-01,9999-12-31,True
357,C01611,Tariq Chaoui,65+,m,Meknès,Fès-Meknès,Gold,paid_search,2026-06-01,9999-12-31,True
358,C02733,Mehdi El Mansouri,55-64,m,Casablanca,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
359,C01130,Mehdi Chaoui,35-44,m,Meknès,Fès-Meknès,Gold,social_media,2026-06-01,9999-12-31,True
360,C02929,Tariq Lahlou,55-64,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,influencer,2026-06-01,9999-12-31,True
361,C00171,Youssef Senhaji,55-64,m,El Jadida,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
362,C00079,Rim Naciri,45-54,f,Safi,Marrakech-Safi,Gold,email,2026-06-01,9999-12-31,True
363,C00256,Sara Benali,<18,f,Marrakech,Marrakech-Safi,Gold,paid_search,2026-06-01,9999-12-31,True
364,C02203,Hassan Naciri,65+,m,Nador,Oriental,Gold,organic,2026-06-01,9999-12-31,True
365,C00295,Mohammed Chraibi,65+,m,El Jadida,Casablanca-Settat,Gold,email,2026-06-01,9999-12-31,True
366,C00655,Sara Idrissi,65+,f,Fès,Fès-Meknès,Gold,organic,2026-06-01,9999-12-31,True
367,C01882,Meryem Hajji,18-24,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,referral,2026-06-01,9999-12-31,True
368,C02411,Nadia Tazi,65+,f,Nador,Oriental,Gold,organic,2026-06-01,9999-12-31,True
369,C02349,Sara Tazi,45-54,f,Agadir,Souss-Massa,Gold,social_media,2026-06-01,9999-12-31,True
370,C02353,Aisha Alami,35-44,f,Safi,Marrakech-Safi,Gold,paid_search,2026-06-01,9999-12-31,True
371,C01296,Soukaina Senhaji,<18,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,organic,2026-06-01,9999-12-31,True
372,C01599,Amine Alami,25-34,m,Meknès,Fès-Meknès,Gold,organic,2026-06-01,9999-12-31,True
373,C02165,Mohammed Moussaoui,65+,m,Kenitra,Rabat-Salé-Kénitra,Gold,referral,2026-06-01,9999-12-31,True
374,C02826,Nabil Senhaji,18-24,m,El Jadida,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
375,C01770,Houda Ziani,35-44,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
376,C02824,Hassan El Mansouri,18-24,m,Rabat,Rabat-Salé-Kénitra,Gold,paid_search,2026-06-01,9999-12-31,True
377,C01723,Karim Naciri,35-44,m,Safi,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
378,C00625,Sanaa Bensaid,65+,f,Marrakech,Marrakech-Safi,Gold,influencer,2026-06-01,9999-12-31,True
379,C02961,Omar Idrissi,18-24,m,Béni Mellal,Béni Mellal-Khénifra,Gold,social_media,2026-06-01,9999-12-31,True
380,C01748,Hajar Hajji,55-64,f,Safi,Marrakech-Safi,Gold,influencer,2026-06-01,9999-12-31,True
381,C01715,Sara Filali,65+,f,Fès,Fès-Meknès,Bronze,referral,2026-06-01,9999-12-31,True
382,C01475,Tariq Rachidi,65+,m,Safi,Marrakech-Safi,Gold,organic,2026-06-01,9999-12-31,True
383,C00268,Hajar Senhaji,65+,f,Fès,Fès-Meknès,Gold,organic,2026-06-01,9999-12-31,True
384,C00641,Hassan Chraibi,45-54,m,Safi,Marrakech-Safi,Gold,referral,2026-06-01,9999-12-31,True
385,C02706,Rachid Gharbi,55-64,m,Rabat,Rabat-Salé-Kénitra,Gold,referral,2026-06-01,9999-12-31,True
386,C01983,Hajar Benali,25-34,f,Fès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
387,C00631,Adil Idrissi,18-24,m,Agadir,Souss-Massa,Silver,influencer,2026-06-01,9999-12-31,True
388,C00321,Leila Drissi,65+,f,Casablanca,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
389,C00138,Mehdi El Mansouri,35-44,m,Errachidia,Drâa-Tafilalet,Gold,referral,2026-06-01,9999-12-31,True
390,C01356,Soukaina Idrissi,25-34,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,influencer,2026-06-01,9999-12-31,True
391,C01157,Yasmine Gharbi,65+,f,Casablanca,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
392,C00272,Omar Idrissi,45-54,m,Safi,Marrakech-Safi,Gold,email,2026-06-01,9999-12-31,True
393,C00663,Omar Rachidi,<18,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,referral,2026-06-01,9999-12-31,True
394,C02274,Amine Naciri,<18,m,Fès,Fès-Meknès,Gold,email,2026-06-01,9999-12-31,True
395,C01339,Hicham Gharbi,65+,m,Rabat,Rabat-Salé-Kénitra,Gold,referral,2026-06-01,9999-12-31,True
396,C00557,Omar Benali,18-24,m,Oujda,Oriental,Gold,influencer,2026-06-01,9999-12-31,True
397,C00548,Aisha Alami,65+,f,Béni Mellal,Béni Mellal-Khénifra,Gold,referral,2026-06-01,9999-12-31,True
398,C02918,Adil Hajji,18-24,m,Nador,Oriental,Gold,referral,2026-06-01,9999-12-31,True
399,C01146,Omar Alami,45-54,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
400,C02809,Meryem Idrissi,45-54,f,Safi,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
401,C00828,Houda Bensaid,65+,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,influencer,2026-06-01,9999-12-31,True
402,C01703,Yasmine Gharbi,<18,f,Safi,Marrakech-Safi,Gold,referral,2026-06-01,9999-12-31,True
403,C00981,Sanaa Fassi,65+,f,Nador,Oriental,Gold,email,2026-06-01,9999-12-31,True
404,C00368,Mehdi Lahlou,45-54,m,Safi,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
405,C00023,Sanaa Chaoui,65+,f,Kenitra,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
406,C00792,Imane Ziani,25-34,f,Errachidia,Drâa-Tafilalet,Gold,direct,2026-06-01,9999-12-31,True
407,C02425,Mohammed Tazi,45-54,m,Béni Mellal,Béni Mellal-Khénifra,Gold,social_media,2026-06-01,9999-12-31,True
408,C00835,Hajar Lahlou,55-64,f,Safi,Marrakech-Safi,Gold,referral,2026-06-01,9999-12-31,True
409,C01736,Ayoub Tazi,65+,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
410,C00215,Nabil Ouali,65+,m,Safi,Marrakech-Safi,Gold,email,2026-06-01,9999-12-31,True
411,C01713,Mehdi El Mansouri,18-24,m,Fès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
412,C01127,Sanaa Moussaoui,65+,f,Marrakech,Marrakech-Safi,Gold,email,2026-06-01,9999-12-31,True
413,C02616,Houda Chaoui,65+,f,Kenitra,Rabat-Salé-Kénitra,Gold,social_media,2026-06-01,9999-12-31,True
414,C01794,Ayoub Karimi,65+,m,Béni Mellal,Béni Mellal-Khénifra,Gold,influencer,2026-06-01,9999-12-31,True
415,C00837,Ahmed Lahlou,65+,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,paid_search,2026-06-01,9999-12-31,True
416,C01577,Soukaina Idrissi,<18,f,Casablanca,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
417,C01852,Zineb Chaoui,65+,f,Errachidia,Drâa-Tafilalet,Gold,direct,2026-06-01,9999-12-31,True
418,C00602,Nabil Tazi,55-64,m,El Jadida,Casablanca-Settat,Gold,email,2026-06-01,9999-12-31,True
419,C02256,Khadija Hajji,65+,f,Oujda,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
420,C01891,Mehdi Jamai,45-54,m,Marrakech,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
421,C00816,Youssef Senhaji,45-54,m,Meknès,Fès-Meknès,Gold,direct,2026-06-01,9999-12-31,True
422,C02613,Youssef Filali,25-34,m,Nador,Oriental,Gold,organic,2026-06-01,9999-12-31,True
423,C02196,Karim Ouali,25-34,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,direct,2026-06-01,9999-12-31,True
424,C02953,Houda Ouali,<18,f,Béni Mellal,Béni Mellal-Khénifra,Gold,direct,2026-06-01,9999-12-31,True
425,C02047,Omar Jamai,65+,m,Kenitra,Rabat-Salé-Kénitra,Gold,organic,2026-06-01,9999-12-31,True
426,C01114,Yasmine Karimi,45-54,f,Kenitra,Rabat-Salé-Kénitra,Bronze,paid_search,2026-06-01,9999-12-31,True
427,C00985,Samir Chraibi,<18,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,paid_search,2026-06-01,9999-12-31,True
428,C02440,Soukaina Tazi,65+,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,paid_search,2026-06-01,9999-12-31,True
429,C02659,Zineb Chaoui,65+,f,Kenitra,Rabat-Salé-Kénitra,Gold,organic,2026-06-01,9999-12-31,True
430,C02834,Meryem Hajji,65+,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,referral,2026-06-01,9999-12-31,True
431,C00370,Khadija Ouali,25-34,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,direct,2026-06-01,9999-12-31,True
432,C01187,Sara Benali,35-44,f,Errachidia,Drâa-Tafilalet,Gold,paid_search,2026-06-01,9999-12-31,True
433,C00766,Aisha Lahlou,<18,f,Agadir,Souss-Massa,Gold,direct,2026-06-01,9999-12-31,True
434,C00589,Ahmed Lahlou,25-34,m,Oujda,Oriental,Gold,influencer,2026-06-01,9999-12-31,True
435,C02711,Hicham Idrissi,18-24,m,Casablanca,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
436,C00497,Khadija Bensaid,25-34,f,Oujda,Oriental,Gold,email,2026-06-01,9999-12-31,True
437,C02619,Samir Filali,65+,m,Casablanca,Casablanca-Settat,Gold,organic,2026-06-01,9999-12-31,True
438,C02441,Adil Bensaid,65+,m,Nador,Oriental,Gold,paid_search,2026-06-01,9999-12-31,True
439,C02700,Yasmine Moussaoui,65+,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,influencer,2026-06-01,9999-12-31,True
440,C01149,Sanaa Drissi,65+,f,Oujda,Oriental,Gold,influencer,2026-06-01,9999-12-31,True
441,C00859,Hicham Gharbi,55-64,m,Marrakech,Marrakech-Safi,Gold,paid_search,2026-06-01,9999-12-31,True
442,C01650,Houda Bensaid,45-54,f,Errachidia,Drâa-Tafilalet,Gold,referral,2026-06-01,9999-12-31,True
443,C01497,Ayoub Rachidi,65+,m,Rabat,Rabat-Salé-Kénitra,Gold,organic,2026-06-01,9999-12-31,True
444,C01527,Meryem Chraibi,65+,f,Marrakech,Marrakech-Safi,Gold,influencer,2026-06-01,9999-12-31,True
445,C00568,Fatima Karimi,65+,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,paid_search,2026-06-01,9999-12-31,True
446,C00289,Ayoub Idrissi,45-54,m,Casablanca,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
447,C01816,Khadija Ouali,65+,f,Agadir,Souss-Massa,Gold,paid_search,2026-06-01,9999-12-31,True
448,C02565,Fatima Lahlou,35-44,f,Rabat,Rabat-Salé-Kénitra,Gold,direct,2026-06-01,9999-12-31,True
449,C01548,Hajar Hajji,25-34,f,Nador,Oriental,Gold,paid_search,2026-06-01,9999-12-31,True
450,C00126,Imane Chraibi,35-44,f,Béni Mellal,Béni Mellal-Khénifra,Gold,influencer,2026-06-01,9999-12-31,True
451,C02637,Youssef Lahlou,35-44,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,paid_search,2026-06-01,9999-12-31,True
452,C00254,Zineb Moussaoui,65+,f,Meknès,Fès-Meknès,Gold,email,2026-06-01,9999-12-31,True
453,C00287,Hassan Drissi,45-54,m,Agadir,Souss-Massa,Gold,referral,2026-06-01,9999-12-31,True
454,C02276,Rachid Naciri,<18,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,email,2026-06-01,9999-12-31,True
